severity,query,num_urls,total_impressions,total_clicks,avg_position,intended_url,actual_winner,is_misaligned,intended_imp,winner_imp,urls
LOW,wall heater service near me,1,7,0,15.1,/,/services/wall-heater-repair-los-angeles/,True,0,7,/services/wall-heater-repair-los-angeles/::imp=7::pos=15.1::clk=0
LOW,washer repair burbank,1,7,0,61.0,/burbank/washer-repair/,/burbank/,True,0,7,/burbank/::imp=7::pos=61.0::clk=0
LOW,washer repair west hollywood,1,7,0,15.0,/hollywood/washer-repair/,/west-hollywood/,True,0,7,/west-hollywood/::imp=7::pos=15.0::clk=0
LOW,washing machine repair rancho cucamonga,1,7,0,39.7,/rancho-cucamonga/washer-repair/,/rancho-cucamonga/,True,0,7,/rancho-cucamonga/::imp=7::pos=39.7::clk=0
LOW,water heater repair san marino,1,7,0,21.9,/san-marino/,/san-marino/,False,7,7,/san-marino/::imp=7::pos=21.9::clk=0
LOW,weber grill repairman,1,7,0,17.7,/outdoor/grill-repair/,/services/bbq-grill-repair-los-angeles/,True,0,7,/services/bbq-grill-repair-los-angeles/::imp=7::pos=17.7::clk=0
LOW,wine cellar maintenance,1,7,0,58.0,/services/wine-cellar-cooling-repair/,/services/wine-cellar-repair-los-angeles/,True,0,7,/services/wine-cellar-repair-los-angeles/::imp=7::pos=58.0::clk=0
LOW,wine guardian orange county,1,7,0,18.4,/,/brands/wine-guardian-repair/,True,0,7,/brands/wine-guardian-repair/::imp=7::pos=18.4::clk=0
LOW,ac repair cost los angeles,1,6,0,22.7,/los-angeles/,/price-list/air-conditioner-repair-cost/,True,0,6,/price-list/air-conditioner-repair-cost/::imp=6::pos=22.7::clk=0
LOW,ac repair near me,1,6,0,34.3,/,/thousand-oaks/,True,0,6,/thousand-oaks/::imp=6::pos=34.3::clk=0
LOW,adc dryer repair,1,6,0,15.7,/services/dryer-repair/,/services/commercial-dryer-repair-los-angeles/,True,0,6,/services/commercial-dryer-repair-los-angeles/::imp=6::pos=15.7::clk=0
LOW,after-sales service for industrial ovens,1,6,0,89.3,/,/commercial/oven-repair/,True,0,6,/commercial/oven-repair/::imp=6::pos=89.3::clk=0
LOW,air conditioner repair cost guide,1,6,0,71.5,/,/price-list/air-conditioner-repair-cost/,True,0,6,/price-list/air-conditioner-repair-cost/::imp=6::pos=71.5::clk=0
LOW,air fryer repair shop,1,6,0,77.2,/commercial/fryer-repair/,/commercial/fryer-repair/,False,6,6,/commercial/fryer-repair/::imp=6::pos=77.2::clk=0
LOW,appliance repair hemet ca,1,6,0,33.2,/hemet/,/hemet/,False,6,6,/hemet/::imp=6::pos=33.2::clk=0
LOW,appliance repair laguna niguel,1,6,0,55.0,/laguna-niguel/,/laguna-niguel/,False,6,6,/laguna-niguel/::imp=6::pos=55.0::clk=0
LOW,appliance repair menifee,1,6,0,38.3,/menifee/,/menifee/,False,6,6,/menifee/::imp=6::pos=38.3::clk=0
LOW,appliance repair mission viejo,1,6,0,53.8,/mission-viejo/,/mission-viejo/,False,6,6,/mission-viejo/::imp=6::pos=53.8::clk=0
LOW,appliance repair sun valley ca,1,6,0,74.3,/,/west-hollywood/,True,0,6,/west-hollywood/::imp=6::pos=74.3::clk=0
LOW,appliance repair tarzana ca,1,6,0,33.3,/tarzana/,/tarzana/,False,6,6,/tarzana/::imp=6::pos=33.3::clk=0
LOW,appliance repair villa park ca,1,6,0,24.7,/villa-park/,/villa-park/,False,6,6,/villa-park/::imp=6::pos=24.7::clk=0
LOW,appliance store arcadia,1,6,0,29.5,/arcadia/,/arcadia/,False,6,6,/arcadia/::imp=6::pos=29.5::clk=0
LOW,average dryer repair cost,1,6,0,50.7,/price-list/dryer-repair-cost/,/price-list/dryer-repair-cost/,False,6,6,/price-list/dryer-repair-cost/::imp=6::pos=50.7::clk=0
LOW,bbq grill repair glendale,1,6,0,13.2,/outdoor/grill-repair/,/services/bbq-grill-repair-los-angeles/,True,0,6,/services/bbq-grill-repair-los-angeles/::imp=6::pos=13.2::clk=0
LOW,bbq grill repair near me,1,6,0,13.8,/outdoor/grill-repair/,/services/bbq-grill-repair-los-angeles/,True,0,6,/services/bbq-grill-repair-los-angeles/::imp=6::pos=13.8::clk=0
LOW,bosch dishwasher repair cost,1,6,0,23.2,/price-list/dishwasher-repair-cost/,/price-list/dishwasher-repair-cost/,False,6,6,/price-list/dishwasher-repair-cost/::imp=6::pos=23.2::clk=0
LOW,brentwood dishwasher repair,1,6,0,53.0,/brentwood/dishwasher-repair/,/brentwood/,True,0,6,/brentwood/::imp=6::pos=53.0::clk=0
LOW,cafe refrigerator repair,1,6,0,47.7,/services/refrigerator-repair/,/brands/ge-cafe/,True,0,6,/brands/ge-cafe/::imp=6::pos=47.7::clk=0
LOW,calabasas freezer repair,1,6,0,78.0,/calabasas/refrigerator-repair/,/calabasas/,True,0,6,/calabasas/::imp=6::pos=78.0::clk=0
LOW,commercial convection oven repair,1,6,0,58.7,/commercial/oven-repair/,/commercial/oven-repair/,False,6,6,/commercial/oven-repair/::imp=6::pos=58.7::clk=0
LOW,commercial exhaust fan repair glendale ca,1,6,0,36.8,/glendale/,/commercial/exhaust-hood-repair/,True,0,6,/commercial/exhaust-hood-repair/::imp=6::pos=36.8::clk=0
LOW,commercial washer service,1,6,0,83.3,/commercial/washer-repair/,/commercial/washer-repair/,False,6,6,/commercial/washer-repair/::imp=6::pos=83.3::clk=0
LOW,cooktop repair cost,1,6,0,28.2,/price-list/cooktop-repair-cost/,/price-list/cooktop-repair-cost/,False,6,6,/price-list/cooktop-repair-cost/::imp=6::pos=28.2::clk=0
LOW,cost of garbage disposal repair,1,6,0,74.3,/price-list/garbage-disposal-repair-cost/,/price-list/garbage-disposal-repair-cost/,False,6,6,/price-list/garbage-disposal-repair-cost/::imp=6::pos=74.3::clk=0
LOW,cost to fix fireplace,1,6,0,30.2,/outdoor/fireplace-repair/,/price-list/fireplace-repair-cost/,True,0,6,/price-list/fireplace-repair-cost/::imp=6::pos=30.2::clk=0
LOW,dryer motor repair cost,1,6,0,31.8,/price-list/dryer-repair-cost/,/price-list/dryer-motor-replacement-cost/,True,0,6,/price-list/dryer-motor-replacement-cost/::imp=6::pos=31.8::clk=0
LOW,dryer repairman cost,1,6,0,30.0,/price-list/dryer-repair-cost/,/price-list/dryer-repair-cost/,False,6,6,/price-list/dryer-repair-cost/::imp=6::pos=30.0::clk=0
LOW,fisher and paykel repair,1,6,0,63.2,/,/brand-fisher-paykel-appliance-repair/,True,0,6,/brand-fisher-paykel-appliance-repair/::imp=6::pos=63.2::clk=0
LOW,fix my bbq grill,1,6,0,24.3,/outdoor/grill-repair/,/services/bbq-grill-repair-los-angeles/,True,0,6,/services/bbq-grill-repair-los-angeles/::imp=6::pos=24.3::clk=0
LOW,ge dishwasher repair cost,1,6,0,13.3,/price-list/dishwasher-repair-cost/,/price-list/dishwasher-repair-cost/,False,6,6,/price-list/dishwasher-repair-cost/::imp=6::pos=13.3::clk=0
LOW,ge repair near me,1,6,0,34.5,/brands/ge/,/riverside-county/,True,0,6,/riverside-county/::imp=6::pos=34.5::clk=0
LOW,ge washer dryer combo repair,1,6,0,73.7,/brands/ge-washer-repair/,/brands/ge-washer-repair/,False,6,6,/brands/ge-washer-repair/::imp=6::pos=73.7::clk=0
LOW,grill restoration near me,1,6,0,13.7,/outdoor/grill-repair/,/services/bbq-grill-repair-los-angeles/,True,0,6,/services/bbq-grill-repair-los-angeles/::imp=6::pos=13.7::clk=0
LOW,heating replacement los angeles,1,6,0,46.0,/,/services/wall-heater-repair-los-angeles/,True,0,6,/services/wall-heater-repair-los-angeles/::imp=6::pos=46.0::clk=0
LOW,high end appliance repair brentwood,1,6,0,40.2,/brentwood/,/brentwood/,False,6,6,/brentwood/::imp=6::pos=40.2::clk=0
LOW,how much does it cost to fix an oven,1,6,0,25.5,/price-list/oven-repair-cost/,/price-list/oven-repair-cost/,False,6,6,/price-list/oven-repair-cost/::imp=6::pos=25.5::clk=0
LOW,how much it cost to fix a machine in laudramat,1,6,0,9.0,/,/price-list/commercial-laundry-repair-cost/,True,0,6,/price-list/commercial-laundry-repair-cost/::imp=6::pos=9.0::clk=0
LOW,how much to fix a refrigerator,1,6,0,75.3,/price-list/refrigerator-repair-cost/,/price-list/refrigerator-repair-cost/,False,6,6,/price-list/refrigerator-repair-cost/::imp=6::pos=75.3::clk=0
LOW,hvac services price list los angeles,1,6,0,40.3,/,/price-list/air-conditioner-repair-cost/,True,0,6,/price-list/air-conditioner-repair-cost/::imp=6::pos=40.3::clk=0
LOW,infrared bbq repair,1,6,0,17.0,/outdoor/grill-repair/,/services/bbq-grill-repair-los-angeles/,True,0,6,/services/bbq-grill-repair-los-angeles/::imp=6::pos=17.0::clk=0
LOW,kitchen appliance repair near me,1,6,0,39.7,/,/west-hollywood/,True,0,6,/west-hollywood/::imp=6::pos=39.7::clk=0
LOW,lg microwave repair,1,6,0,60.5,/brands/lg-microwave-repair-microwave-repair/,/brands/lg/,True,0,6,/brands/lg/::imp=6::pos=60.5::clk=0
LOW,liebherr repair,1,6,0,68.2,/brands/liebherr/,/brands/liebherr/,False,6,6,/brands/liebherr/::imp=6::pos=68.2::clk=0
LOW,lynx bbq repair,1,6,0,71.7,/outdoor/grill-repair/,/outdoor/,True,0,6,/outdoor/::imp=6::pos=71.7::clk=0
LOW,lynx grill repair,1,6,0,59.2,/outdoor/grill-repair/,/outdoor/,True,0,6,/outdoor/::imp=6::pos=59.2::clk=0
LOW,oven repair rancho cucamonga,1,6,0,40.0,/rancho-cucamonga/oven-repair/,/rancho-cucamonga/,True,0,6,/rancho-cucamonga/::imp=6::pos=40.0::clk=0
LOW,oven repair thousand oaks,1,6,0,8.3,/thousand-oaks/oven-repair/,/thousand-oaks/,True,0,6,/thousand-oaks/::imp=6::pos=8.3::clk=0
LOW,patio heater repair service near me,1,6,0,27.5,/outdoor/patio-heater-repair/,/outdoor/patio-heater-repair/,False,6,6,/outdoor/patio-heater-repair/::imp=6::pos=27.5::clk=0
LOW,refrigerator repair corona ca,1,6,0,39.8,/corona/refrigerator-repair/,/corona/,True,0,6,/corona/::imp=6::pos=39.8::clk=0
LOW,refrigerator repair service,1,6,0,14.7,/services/refrigerator-repair/,/beverly-hills/,True,0,6,/beverly-hills/::imp=6::pos=14.7::clk=0
LOW,refrigerator repair temecula,1,6,0,51.3,/temecula/refrigerator-repair/,/temecula/,True,0,6,/temecula/::imp=6::pos=51.3::clk=0
LOW,restaurant dishwasher service,1,6,0,32.3,/services/dishwasher-repair/,/services/commercial-dishwasher-repair-los-angeles/,True,0,6,/services/commercial-dishwasher-repair-los-angeles/::imp=6::pos=32.3::clk=0
LOW,rotisserie oven service,1,6,0,55.2,/services/oven-repair/,/brands/bki-rotisserie-repair/,True,0,6,/brands/bki-rotisserie-repair/::imp=6::pos=55.2::clk=0
LOW,samsung washer repair cost,1,6,0,25.7,/price-list/washer-repair-cost/,/price-list/washer-repair-cost/,False,6,6,/price-list/washer-repair-cost/::imp=6::pos=25.7::clk=0
LOW,speed queen dryer repair,1,6,0,82.5,/brands/speed-queen-dryer-repair/,/brands/speed-queen-washer-dryer-repair/,True,0,6,/brands/speed-queen-washer-dryer-repair/::imp=6::pos=82.5::clk=0
LOW,thermador ice maker repair,1,6,0,64.7,/brands/thermador-ice-maker-repair-ice-maker-repair/,/brands/thermador-refrigerator-repair/,True,0,6,/brands/thermador-refrigerator-repair/::imp=6::pos=64.7::clk=0
LOW,upland appliance repair,1,6,0,29.0,/upland/,/upland/,False,6,6,/upland/::imp=6::pos=29.0::clk=0
LOW,ventilation hood repair,1,6,0,67.2,/,/services/range-hood-repair/,True,0,6,/services/range-hood-repair/::imp=6::pos=67.2::clk=0
LOW,walk in cooler installation los angeles,1,6,0,54.2,/commercial/walk-in-cooler-repair/,/,True,0,6,/::imp=6::pos=54.2::clk=0
LOW,walk in refrigerator repair near me,1,6,0,42.7,/services/refrigerator-repair/,/,True,0,6,/::imp=6::pos=42.7::clk=0
LOW,walk in refrigerator service north shore,1,6,0,42.3,/services/refrigerator-repair/,/,True,0,6,/::imp=6::pos=42.3::clk=0
LOW,washer repair beverly hills,1,6,0,8.0,/beverly-hills/washer-repair/,/west-hollywood/,True,0,6,/west-hollywood/::imp=6::pos=8.0::clk=0
LOW,washer repair cost,1,6,0,51.3,/price-list/washer-repair-cost/,/price-list/washer-repair-cost/,False,6,6,/price-list/washer-repair-cost/::imp=6::pos=51.3::clk=0
LOW,washer repair rancho cucamonga,1,6,0,35.7,/rancho-cucamonga/washer-repair/,/rancho-cucamonga/,True,0,6,/rancho-cucamonga/::imp=6::pos=35.7::clk=0
LOW,washing machine repair and maintenance services market,1,6,0,91.0,/services/washer-repair/,/price-list/washer-repair-cost/,True,0,6,/price-list/washer-repair-cost/::imp=6::pos=91.0::clk=0
LOW,washing machine repair cost,1,6,0,52.7,/price-list/washer-repair-cost/,/price-list/washer-repair-cost/,False,6,6,/price-list/washer-repair-cost/::imp=6::pos=52.7::clk=0
LOW,wine cellar refrigeration experts,1,6,0,21.0,/services/wine-cellar-cooling-repair/,/services/wine-cellar-repair-los-angeles/,True,0,6,/services/wine-cellar-repair-los-angeles/::imp=6::pos=21.0::clk=0
LOW,wine cooler temperature repair,1,6,0,50.5,/services/wine-cooler-repair/,/services/wine-cooler-repair-los-angeles/,True,0,6,/services/wine-cooler-repair-los-angeles/::imp=6::pos=50.5::clk=0
LOW,wine cooling unit repair,1,6,0,78.2,/,/services/wine-cellar-cooling-repair/,True,0,6,/services/wine-cellar-cooling-repair/::imp=6::pos=78.2::clk=0
LOW,ac repair cost estimate los angeles,1,5,0,20.2,/los-angeles/,/price-list/air-conditioner-repair-cost/,True,0,5,/price-list/air-conditioner-repair-cost/::imp=5::pos=20.2::clk=0
LOW,ac repair silver lake,1,5,0,15.8,/silver-lake/,/silver-lake/,False,5,5,/silver-lake/::imp=5::pos=15.8::clk=0
LOW,air conditioner repair los angeles ca,1,5,0,70.6,/los-angeles/,/services/air-conditioner-repair-los-angeles/,True,0,5,/services/air-conditioner-repair-los-angeles/::imp=5::pos=70.6::clk=0
LOW,air duct cleaning company brentwood,1,5,0,74.6,/,/hvac/air-duct-cleaning/,True,0,5,/hvac/air-duct-cleaning/::imp=5::pos=74.6::clk=0
LOW,alfresco barbecue repair,1,5,0,17.8,/,/services/bbq-grill-repair-los-angeles/,True,0,5,/services/bbq-grill-repair-los-angeles/::imp=5::pos=17.8::clk=0
LOW,appliance installation services oxnard ca,1,5,0,61.2,/oxnard/,/oxnard/,False,5,5,/oxnard/::imp=5::pos=61.2::clk=0
LOW,appliance repair baldwin park ca,1,5,0,60.8,/,/arcadia/,True,0,5,/arcadia/::imp=5::pos=60.8::clk=0
LOW,appliance repair costa mesa,1,5,0,74.2,/costa-mesa/,/costa-mesa/,False,5,5,/costa-mesa/::imp=5::pos=74.2::clk=0
LOW,"appliance repair glendale ca""",1,5,0,53.0,/glendale/,/glendale/,False,5,5,/glendale/::imp=5::pos=53.0::clk=0
LOW,appliance repair newport beach,1,5,0,61.0,/newport-beach/,/newport-beach/,False,5,5,/newport-beach/::imp=5::pos=61.0::clk=0
LOW,appliance repair orange county ca,1,5,0,63.6,/,/orange-county/,True,0,5,/orange-county/::imp=5::pos=63.6::clk=0
LOW,appliance repair service los angeles,1,5,0,20.6,/los-angeles/,/los-angeles/,False,5,5,/los-angeles/::imp=5::pos=20.6::clk=0
LOW,appliance service los angeles ca,1,5,0,59.0,/los-angeles/,/los-angeles/,False,5,5,/los-angeles/::imp=5::pos=59.0::clk=0
LOW,average cost of dryer repair,1,5,0,52.0,/price-list/dryer-repair-cost/,/price-list/dryer-repair-cost/,False,5,5,/price-list/dryer-repair-cost/::imp=5::pos=52.0::clk=0
LOW,bbq smoker repair near me,1,5,0,9.6,/outdoor/grill-repair/,/services/bbq-grill-repair-los-angeles/,True,0,5,/services/bbq-grill-repair-los-angeles/::imp=5::pos=9.6::clk=0
LOW,bureau of electronic and appliance repair,1,5,0,16.4,/,/credentials/licensed/,True,0,5,/credentials/licensed/::imp=5::pos=16.4::clk=0
LOW,cellar cooling repairs near me,1,5,0,64.0,/,/services/wine-cellar-cooling-repair/,True,0,5,/services/wine-cellar-cooling-repair/::imp=5::pos=64.0::clk=0
LOW,champion dishwasher customer service,1,5,0,34.0,/services/dishwasher-repair/,/brands/champion-dishwasher-repair/,True,0,5,/brands/champion-dishwasher-repair/::imp=5::pos=34.0::clk=0
LOW,cma dishwasher repair,1,5,0,20.2,/services/dishwasher-repair/,/cma-dishmachines-repair/,True,0,5,/cma-dishmachines-repair/::imp=5::pos=20.2::clk=0
LOW,commercial appliance repair laguna niguel,1,5,0,42.8,/laguna-niguel/,/laguna-niguel/,False,5,5,/laguna-niguel/::imp=5::pos=42.8::clk=0
LOW,commercial appliance repair temecula,1,5,0,52.8,/temecula/,/temecula/,False,5,5,/temecula/::imp=5::pos=52.8::clk=0
LOW,commercial dish machine repair,1,5,0,69.0,/,/commercial/dishwasher-repair/,True,0,5,/commercial/dishwasher-repair/::imp=5::pos=69.0::clk=0
LOW,commercial dishwasher services,1,5,0,30.2,/commercial/dishwasher-repair/,/services/commercial-dishwasher-repair-los-angeles/,True,0,5,/services/commercial-dishwasher-repair-los-angeles/::imp=5::pos=30.2::clk=0
LOW,commercial exhaust hood repair,1,5,0,73.6,/,/commercial/exhaust-hood-repair/,True,0,5,/commercial/exhaust-hood-repair/::imp=5::pos=73.6::clk=0
LOW,commercial fridge repair los angeles ca,1,5,0,50.8,/commercial/refrigerator-repair/,/commercial/refrigeration/,True,0,5,/commercial/refrigeration/::imp=5::pos=50.8::clk=0
LOW,commercial ice machine cleaning cost,1,5,0,11.8,/commercial/ice-machine-repair/,/price-list/commercial-ice-machine-repair-cost/,True,0,5,/price-list/commercial-ice-machine-repair-cost/::imp=5::pos=11.8::clk=0
LOW,commercial oven repair los angeles,1,5,0,76.4,/commercial/oven-repair/,/services/commercial-stove-repair-los-angeles/,True,0,5,/services/commercial-stove-repair-los-angeles/::imp=5::pos=76.4::clk=0
LOW,commercial stove repairs,1,5,0,67.0,/commercial/oven-repair/,/commercial/stove-repair/,True,0,5,/commercial/stove-repair/::imp=5::pos=67.0::clk=0
LOW,commercial vent hood repair,1,5,0,86.8,/,/commercial/exhaust-hood-repair/,True,0,5,/commercial/exhaust-hood-repair/::imp=5::pos=86.8::clk=0
LOW,cost for dishwasher repair,1,5,0,41.6,/price-list/dishwasher-repair-cost/,/price-list/dishwasher-repair-cost/,False,5,5,/price-list/dishwasher-repair-cost/::imp=5::pos=41.6::clk=0
LOW,cost of dishwasher repair,1,5,0,45.6,/price-list/dishwasher-repair-cost/,/price-list/dishwasher-repair-cost/,False,5,5,/price-list/dishwasher-repair-cost/::imp=5::pos=45.6::clk=0
LOW,cost of washer repair,1,5,0,54.8,/price-list/washer-repair-cost/,/price-list/washer-repair-cost/,False,5,5,/price-list/washer-repair-cost/::imp=5::pos=54.8::clk=0
LOW,cost to fix oven,1,5,0,27.2,/price-list/oven-repair-cost/,/price-list/wall-oven-repair-cost/,True,0,5,/price-list/wall-oven-repair-cost/::imp=5::pos=27.2::clk=0
LOW,cost to replace dryer vent,1,5,0,41.6,/price-list/dryer-vent-repair-cost/,/price-list/dryer-vent-repair-cost/,False,5,5,/price-list/dryer-vent-repair-cost/::imp=5::pos=41.6::clk=0
LOW,deep fryer repair service,1,5,0,70.8,/commercial/fryer-repair/,/services/commercial-fryer-machine-repair-los-angeles/,True,0,5,/services/commercial-fryer-machine-repair-los-angeles/::imp=5::pos=70.8::clk=0
LOW,dehumidifier repair moorpark ca,1,5,0,31.0,/moorpark/,/moorpark/,False,5,5,/moorpark/::imp=5::pos=31.0::clk=0
LOW,dexter washing machine repair,1,5,0,35.2,/services/washer-repair/,/services/commercial-dryer-repair-los-angeles/,True,0,5,/services/commercial-dryer-repair-los-angeles/::imp=5::pos=35.2::clk=0
LOW,dishwasher repair brentwood,1,5,0,48.2,/brentwood/dishwasher-repair/,/brentwood/,True,0,5,/brentwood/::imp=5::pos=48.2::clk=0
LOW,dishwasher repair los angeles,1,5,0,31.0,/los-angeles/dishwasher-repair/,/services/dishwasher-repair-los-angeles/,True,0,5,/services/dishwasher-repair-los-angeles/::imp=5::pos=31.0::clk=0
LOW,dishwasher repair price,1,5,0,51.8,/price-list/dishwasher-repair-cost/,/price-list/dishwasher-repair-cost/,False,5,5,/price-list/dishwasher-repair-cost/::imp=5::pos=51.8::clk=0
LOW,dryer repair cost heating element,1,5,0,49.8,/price-list/dryer-repair-cost/,/price-list/dryer-repair-cost/,False,5,5,/price-list/dryer-repair-cost/::imp=5::pos=49.8::clk=0
LOW,dryer repair costs,1,5,0,60.8,/price-list/dryer-repair-cost/,/price-list/dryer-repair-cost/,False,5,5,/price-list/dryer-repair-cost/::imp=5::pos=60.8::clk=0
LOW,dryer repair riverside,1,5,0,63.4,/riverside/dryer-repair/,/riverside-county/,True,0,5,/riverside-county/::imp=5::pos=63.4::clk=0
LOW,dryer repair west hollywood,1,5,0,22.6,/hollywood/dryer-repair/,/west-hollywood/,True,0,5,/west-hollywood/::imp=5::pos=22.6::clk=0
LOW,electric bbq repair,1,5,0,17.4,/outdoor/grill-repair/,/services/bbq-grill-repair-los-angeles/,True,0,5,/services/bbq-grill-repair-los-angeles/::imp=5::pos=17.4::clk=0
LOW,electric smoker repair near me,1,5,0,13.0,/outdoor/smoker-repair/,/services/bbq-grill-repair-los-angeles/,True,0,5,/services/bbq-grill-repair-los-angeles/::imp=5::pos=13.0::clk=0
LOW,exhaust hood repair,1,5,0,56.6,/,/services/range-hood-repair/,True,0,5,/services/range-hood-repair/::imp=5::pos=56.6::clk=0
LOW,fisher paykel washing machine repair,1,5,0,64.4,/brands/fisher-paykel-washer-repair/,/brand-fisher-paykel-appliance-repair/,True,0,5,/brand-fisher-paykel-appliance-repair/::imp=5::pos=64.4::clk=0
LOW,fix microwave,1,5,0,9.0,/services/microwave-repair/,/services/microwave-repair-los-angeles/,True,0,5,/services/microwave-repair-los-angeles/::imp=5::pos=9.0::clk=0
LOW,fix my grill,1,5,0,26.4,/outdoor/grill-repair/,/services/bbq-grill-repair-los-angeles/,True,0,5,/services/bbq-grill-repair-los-angeles/::imp=5::pos=26.4::clk=0
LOW,fridge repair huntington beach,1,5,0,60.6,/huntington-beach/refrigerator-repair/,/huntington-beach/,True,0,5,/huntington-beach/::imp=5::pos=60.6::clk=0
LOW,gas bbq repair,1,5,0,12.6,/outdoor/grill-repair/,/services/bbq-grill-repair-los-angeles/,True,0,5,/services/bbq-grill-repair-los-angeles/::imp=5::pos=12.6::clk=0
LOW,gas hob repairs near me,1,5,0,11.8,/,/west-hollywood/,True,0,5,/west-hollywood/::imp=5::pos=11.8::clk=0
LOW,gas oven repair cost,1,5,0,48.0,/price-list/oven-repair-cost/,/price-list/oven-repair-cost/,False,5,5,/price-list/oven-repair-cost/::imp=5::pos=48.0::clk=0
LOW,gas stove repair,1,5,0,9.0,/services/oven-repair/,/services/stove-repair-los-angeles/,True,0,5,/services/stove-repair-los-angeles/::imp=5::pos=9.0::clk=0
LOW,ge front load washer repair,1,5,0,60.2,/brands/ge-washer-repair/,/brands/ge-washer-repair/,False,5,5,/brands/ge-washer-repair/::imp=5::pos=60.2::clk=0
LOW,ge stackable washer dryer repair,1,5,0,75.4,/brands/ge-washer-repair/,/brands/ge-washer-repair/,False,5,5,/brands/ge-washer-repair/::imp=5::pos=75.4::clk=0
LOW,ge washer repair near me,1,5,0,1.0,/brands/ge-washer-repair-washer-repair/,/west-hollywood/,True,0,5,/west-hollywood/::imp=5::pos=1.0::clk=0
LOW,hobart commercial dishwasher repair,1,5,0,31.2,/commercial/dishwasher-repair/,/brands/hobart-dishwasher-repair/,True,0,5,/brands/hobart-dishwasher-repair/::imp=5::pos=31.2::clk=0
LOW,home repair silver lake ca,1,5,0,40.8,/silver-lake/,/silver-lake/,False,5,5,/silver-lake/::imp=5::pos=40.8::clk=0
LOW,hood repair,1,5,0,48.6,/,/services/range-hood-repair/,True,0,5,/services/range-hood-repair/::imp=5::pos=48.6::clk=0
LOW,how much does it cost to fix a garbage disposal,1,5,0,68.2,/price-list/garbage-disposal-repair-cost/,/price-list/garbage-disposal-repair-cost/,False,5,5,/price-list/garbage-disposal-repair-cost/::imp=5::pos=68.2::clk=0
LOW,how much does it cost to repair a dishwasher,1,5,0,34.0,/price-list/dishwasher-repair-cost/,/price-list/dishwasher-repair-cost/,False,5,5,/price-list/dishwasher-repair-cost/::imp=5::pos=34.0::clk=0
LOW,how much does it cost to repair an oven,1,5,0,26.6,/price-list/oven-repair-cost/,/price-list/oven-repair-cost/,False,5,5,/price-list/oven-repair-cost/::imp=5::pos=26.6::clk=0
LOW,how much is refrigerator repair,1,5,0,76.2,/price-list/refrigerator-repair-cost/,/price-list/refrigerator-repair-cost/,False,5,5,/price-list/refrigerator-repair-cost/::imp=5::pos=76.2::clk=0
LOW,how much to repair a refrigerator,1,5,0,69.0,/price-list/refrigerator-repair-cost/,/price-list/refrigerator-repair-cost/,False,5,5,/price-list/refrigerator-repair-cost/::imp=5::pos=69.0::clk=0
LOW,how much to repair refrigerator,1,5,0,69.8,/price-list/refrigerator-repair-cost/,/price-list/refrigerator-repair-cost/,False,5,5,/price-list/refrigerator-repair-cost/::imp=5::pos=69.8::clk=0
LOW,ice machine repair cost,1,5,0,21.8,/commercial/ice-machine-repair/,/price-list/commercial-ice-machine-repair-cost/,True,0,5,/price-list/commercial-ice-machine-repair-cost/::imp=5::pos=21.8::clk=0
LOW,ice machine water filter repair,1,5,0,80.2,/commercial/ice-machine-repair/,/services/ice-maker-repair/,True,0,5,/services/ice-maker-repair/::imp=5::pos=80.2::clk=0
LOW,industrial mixer repair,1,5,0,43.4,/,/commercial/mixer-repair/,True,0,5,/commercial/mixer-repair/::imp=5::pos=43.4::clk=0
LOW,kitchen hood installation los angeles,1,5,0,60.0,/,/services/range-hood-repair/,True,0,5,/services/range-hood-repair/::imp=5::pos=60.0::clk=0
LOW,laundry equipment repair,1,5,0,92.0,/,/commercial/washer-repair/,True,0,5,/commercial/washer-repair/::imp=5::pos=92.0::clk=0
LOW,laundry equipment service,1,5,0,41.0,/,/commercial/laundry-repair/,True,0,5,/commercial/laundry-repair/::imp=5::pos=41.0::clk=0
LOW,lg dryer motor replacement cost,1,5,0,7.6,/price-list/dryer-repair-cost/,/price-list/dryer-motor-replacement-cost/,True,0,5,/price-list/dryer-motor-replacement-cost/::imp=5::pos=7.6::clk=0
LOW,lg laundry machine repair,1,5,0,79.8,/brands/lg/,/brands/lg/,False,5,5,/brands/lg/::imp=5::pos=79.8::clk=0
LOW,lg laundry repair,1,5,0,69.0,/brands/lg/,/brands/lg/,False,5,5,/brands/lg/::imp=5::pos=69.0::clk=0
LOW,maytag repair,1,5,0,62.8,/brands/maytag/,/brands/maytag/,False,5,5,/brands/maytag/::imp=5::pos=62.8::clk=0
LOW,meat slicer repair,1,5,0,51.2,/,/commercial/slicer-repair/,True,0,5,/commercial/slicer-repair/::imp=5::pos=51.2::clk=0
LOW,microwave oven repair,1,5,0,15.2,/services/microwave-repair/,/services/microwave-repair-los-angeles/,True,0,5,/services/microwave-repair-los-angeles/::imp=5::pos=15.2::clk=0
LOW,oven repair price,1,5,0,50.2,/price-list/oven-repair-cost/,/price-list/oven-repair-cost/,False,5,5,/price-list/oven-repair-cost/::imp=5::pos=50.2::clk=0
LOW,pizza oven repairs near me,1,5,0,10.8,/outdoor/pizza-oven-repair/,/ventura/,True,0,5,/ventura/::imp=5::pos=10.8::clk=0
LOW,pressure washer repair monterey,1,5,0,51.8,/services/washer-repair/,/monterey-park/,True,0,5,/monterey-park/::imp=5::pos=51.8::clk=0
